content_id,content_type_id,content_type_name,title,address,zipcode,longitude,latitude,overview,homepage,contact,hours,featured_menu,menu,parking,closed_days,restroom,credit_card,detail_information,region_code,signgu_code,large_category_code,large_category_name,middle_category_code,middle_category_name,small_category_code,small_category_name,Score_Nature,Score_Food,Score_Photo,Score_Culture,Score_Activity,Score_Shopping,stay_time_minutes,stay_min,stay_max,stay_src,satisfaction_score,qual,qual_rel,qual_category,satisfaction_src,food_tags
404193,39,음식점,고관심해장국,제주특별자치도 제주시 한경면 용고로 86,63008,126.17954972989,33.3011695738899,"고관심해장국은 제주시 한경면 고산리 농협 사거리에 위치한 음식점이다. 고관심해장국 식당은 여타 유명한 식당과는 달리 진한 해장국 맛으로만 조용히 입소문이 난 식당이다. 메뉴는 소고기해장국, 선지해장국, 순대국밥 등으로 시골의 진한 국물 맛을 그대로 느낄 수 있다. 제주시 한경면 인근을 여행한다면 아침 식사로 추천하는 음식점이다. 주변 관광지로 단사봉, 엉알해안, 다금바리스타 등이 있다.",Unknown,064-772-2825,08:00~14:00,해장국,뼈다귀해장국 / 순대국밥 / 내장탕 등,가능,연중무휴,Unknown,가능,Unknown,50,110,FD,음식,FD01,한식,FD010100,관광식당,10,90,10,0,0,0,60,45,75,category,0.816,,0.0,0.816,category,한식
4083815,39,음식점,고국수,제주특별자치도 제주시 용문로14길 4 (용담이동) 1층,63161,126.5091061058,33.5063657934,"제주공항에서 7분 거리에 위치한 고국수는 제주도 여행의 시작과 마지막을 함께하기 좋은 제주 고기국수 맛집이다. 48시간 정성껏 고아낸 깊고 진한 육수와 쫄깃한 생면으로 제주만의 특별한 맛을 선사한다. 생면고기국수, 생면 은갈치튀김 국수, 생면비빔국수, 제주흑돼지국밥 등 다양한 메뉴를 즐길 수 있다. 매장 중앙에는 큰 연못 인테리어가 있어 아이들과 함께 방문하기 좋으며 편안한 분위기에서 식사할 수 있다. 혼밥 고객을 위한 메뉴 구성과 가족 단위 방문객을 위한 세트 메뉴도 준비되어 있다. 돔베고기와 문어무침, 문어튀김, 곤드레만두 등 사이드 메뉴까지 다양하게 마련되어 있어 제주공항 근처에서 제주스러운 한 끼를 찾는 분들에게 추천하는 곳이다.",Unknown,064-712-0239,- 09:00~20:30 - 준비시간 15:30~17:00 - 점심 마지막 주문 15:00 / 저녁 마지막 주문 20:00,생면고기국수,생면 은갈치튀김 국수 / 생면비빔국수 / 돔베고기(소)&문어무침 등,가능,연중무휴,Unknown,Unknown,Unknown,50,110,FD,음식,FD01,한식,FD010100,관광식당,20,90,40,20,10,10,30,15,45,observed,0.8008,0.7969,0.7981,0.816,blend,"제주 향토음식,고기·구이,해산물 요리,한식,면 요리"
1867998,39,음식점,고불락,제주특별자치도 제주시 애월읍 고내로7길 45-12,63045,126.3366095862,33.4667893686,"100년 된 고택에서 먹는 힙한 노포감성의 식당, 고불락을 소개한다. 고불락은 대한민국에서 유일하게 상추효소밥을 먹을 수 있는 식당이다. 고불락은 제주시 애월읍에 있는 가정식 백반 맛집으로, 100년이 넘은 고택을 음식점으로 리모델링해 영업하고 있다. 가게가 골목길에 위치해 차량을 가지고 왔다면 골목길 앞에 있는 무료주차장, 애월 해안도로 주차장을 이용하는 것을 추천한다. 100년이 넘은 만큼 가게는 아담하고 정겨운 분위기가 난다. 집에서 먹을 법한 가정식 백반을 판매하는 곳으로, 상주밥 정식과 고등어쌈밥이 대표 메뉴다. 상추밥 정식은 고불락의 시그니처 메뉴인 상추효소밥을 흑돼지 제육볶음, 국과 함께 제공한다. 상추에 효소밥, 제육볶음을 얹어 들깨소스와 찍어 먹으면 상추의 아삭함과 드레싱의 달콤함, 그리고 제육볶음의 맛이 어우러지는 걸 느낄 수 있다. / (출처 : 제주 문화관광 홈페이지)",Unknown,0507-1400-0393,08:00~21:00 (마지막 주문 20:20),상추밥 정식,고등어조림 / 흑돼지 김치찌개 / 뽀글보리밥 등,가능,연중무휴,Unknown,없음,Unknown,50,110,FD,음식,FD01,한식,FD010100,관광식당,20,100,70,40,10,0,60,45,75,observed,0.8829,0.9375,0.5507,0.816,blend,"고기·구이,해산물 요리,한식"
2863927,39,음식점,고사리커피,제주특별자치도 제주시 구좌읍 중산간동로 2064,63355,126.7640945189,33.4734065616,고사리커피는 제주의 바다와 오름만큼 아름다운 제주의 숲을 담고 있는 공간이다. 측면으로 낸 통창으로 고사리가 피어난 깊고 몽환적인 제주의 숲에 앉아 잠시 쉬어갈 수 있다. 가마솥에 덖어낸 귤피차와 스페셜티 원두의 에스프레소가 블렌딩 된 티커피인 고사리커피와 제주 수제 청귤청과 스페셜티 아메리카노가 블렌딩 된 청귤커피는 오직 고사리커피에서만 맛볼 수 있는 음료이다. 또 고소한 우리 쌀 누룽지와 1등급 원유 크림치즈로 만든 글루텐프리 치즈케이크와 국내산 쌀가루와 프랑스산 천연발효버터를 사용해 만든 글루텐프리 쌀 다쿠아즈도 판매하고 있다.,https://www.instagram.com/gosari.coffee,0507-1340-9316,11:00~18:00 (마지막 주문 17:30),고사리커피,누룽지 치즈케이크 / 쌀 다쿠아즈 / 청귤커피 등,불가능,매주 수요일,있음,가능,화장실: 있음,50,110,FD,음식,FD05,카페/ 찻집,FD050100,카페,70,90,80,10,10,10,75,60,90,observed,0.7875,0.7708,0.6988,0.8263,blend,
2807119,39,음식점,고서방 짬뽕,제주특별자치도 제주시 인다5길 11-5 (아라일동),63247,126.5481604303,33.4759667087,"고서방 짬뽕은 제주 현지의 신선한 해산물을 재료로 한 짬뽕을 판매하는 중식당이다. 고추짬뽕과 우삼겹짬뽕이 인기메뉴이며, 탕수육은 흑돼지 등심을 사용해 바삭하고 담백한 맛이며, 소금에 찍어 먹는 것이 별미이다. 자극적이지 않은 건강한 맛의 짬뽕과 다양한 사이드 메뉴를 즐길 수 있다. 하절기에는 밀면스타일의 냉우동도 판매하고 있다. 가게 내부가 크지는 않지만 깨끗하고 위생을 잘 지키고 있으며, 웨이팅이 있을 만큼 많은 사람들이 방문하고 있다.",Unknown,064-722-0402,11:00~15:00,고추짬뽕,우삼겹짬뽕 / 흑돼지 등심 탕수육 / 삼선짬뽕 등,가능,"매주 일요일 / 매월 둘째, 넷째 월요일",있음,가능,화장실: 있음,50,110,FD,음식,FD02,외국식,FD020100,중식,0,90,10,0,10,0,45,30,60,category,0.8477,,0.0,0.8477,category,"고기·구이,해산물 요리,면 요리,중식,양식·세계음식"
2904549,39,음식점,고요산책,제주특별자치도 제주시 중앙로12길 5 1층,63168,126.5238629435,33.5118171806,"고요산책은 제주시 중앙로 천주교 중앙교회 근처에 있다. 북&코워킹 스페이스, 여행자를 위한 북 라운지로 책을 읽을 수 있는 조용한 공간이다. 공간 사용료를 지불하면 음료를 무료로 제공하며 공정무역 커피, 차, 쿠키 등이 준비되어 있다. 2,000여 권이 넘는 책을 보유하고 있고 조용한 공간을 통해 고요한 휴식을 취할 수 있다. 주변 여행지로 제주성지, 삼성혈, 제주 동문시장 등이 있다.",Unknown,0507-1330-2036,09:00~18:00,Unknown,Unknown,가능,매주 일요일※ 변동 될 수 있으므로 홈페이지 참조 및 전화 문의 요망,Unknown,Unknown,Unknown,50,110,FD,음식,FD05,카페/ 찻집,FD050100,카페,30,30,40,20,40,10,60,45,75,category,0.8263,,0.0,0.8263,category,
135288,39,음식점,고우니가든,제주특별자치도 제주시 조천읍 남조로 2625,63343,126.652007,33.495947,"제주시에 위치한 고우니가든은 말고기를 전문으로 판매하고 있는 곳이다. 고우니가든은 직접 제주 토종 조랑말을 제주도의 청정 지역에서 방목하며, 싱싱한 간과 검은 지름, 육회 등을 맛볼 수 있는 기회를 제공한다. 현재 고우니가든에서는 말고기를 비롯, 꿩·토종닭·청둥오리 등 청정지역 제주를 대표할 수 있는 주력 품목 들을 제공하고 있다.",Unknown,064-782-1418,10:00~22:00,말요리 코스,말육회 / 말구이 / 맑은 조개탕 등,가능,연중무휴,Unknown,모든 카드 사용 가능,Unknown,50,110,FD,음식,FD02,외국식,FD020500,퓨전음식,20,100,20,20,20,0,60,45,75,category,0.8192,,0.0,0.8192,category,"제주 향토음식,고기·구이,해산물 요리,양식·세계음식"
2759061,39,음식점,고이정,제주특별자치도 제주시 애월읍 애월로 6,63043,126.3113536176,33.4593342400,"매일 자정까지 운영하는 흑돼지 근고기와 제주 가브리살 전문점이다. 고이정이라는 이름은 ‘고’기 맛이 ‘이’래도 되나 싶을 ‘정’도라는 말을 의미한다. 점심시간에 방문하면 흑돼지, 김치찌개, 공깃밥이 인원수에 맞게 나오는 세트 메뉴 주문이 가능하다. 기본 찬은 쌈무, 양파장아찌, 파절임, 열무김치, 백김치, 옥수수 콘 등이 나오는데 특히 파절임은 새콤해서 고기와 함께 싸 먹기에 알맞다. 고기를 주문하면 숯불 위에 놓인 볏짚에 흑돼지를 초벌구이해 준다. 그리고 다시 불판 위에서 익어가는 근고기는 비계와 살코기의 비율이 좋아 보기만 해도 먹음직스럽다. 청양고추를 송송 썰어 넣은 멸치젓 소스에 듬뿍 찍어 먹으면 제격이다. / *도민상회 5번째 매장",Unknown,0507-1350-0401,11:00~24:00 (라스트오더 23:00),흑돼지 근고기,숙성 가브리살 / 김치찌개 외,가능,연중무휴,Unknown,가능,"부대시설: 단체석, 무선 인터넷, 주차장, 화장실 (남녀 구분)",50,110,FD,음식,FD01,한식,FD010100,관광식당,0,100,40,0,10,0,60,45,75,observed,0.9103,0.925,0.8647,0.816,blend,"고기·구이,한식"
2831590,39,음식점,고집돌우럭 중문점,제주특별자치도 서귀포시 일주서로 879 (색달동),63534,126.4167184145,33.2580109376,"서귀포 중문관광단지 근처에 있는 고집돌우럭은 제주 제철음식을 전문으로 하는 토속음식점이다. ‘갓 지어 고슬고슬 맛난 밥을 대접한다’, ‘제주에서 가장 신선한 식재료만을 사용하겠다’, ‘눈으로 먹는 음식이 맛도 좋다’는 세 가지 고집을 신념으로 하며 제주 우럭의 참맛을 알리는 데 노력하고 있다. 메뉴는 우럭조림과 낭푼밥을 포함하는 런치와 디너 코스요리 각 네 가지씩 선보이고 있으며 2인분 이상 주문할 수 있다. 정갈하게 한상차림으로 나와 든든한 한끼를 먹을 수 있다. 룸이나 단체석도 준비되어 있어 가족모임, 단체모임에도 적합하다. 주변 여행지로는 중문 색달해수욕장과 대포주상절리가 있다.",https://www.gozipfish.com,0507-1408-1540,10:00~21:30 (준비시간 15:00~17:00),런치코스,디너코스,가능,연중무휴,Unknown,Unknown,Unknown,50,130,FD,음식,FD01,한식,FD010100,관광식당,20,90,40,20,10,0,60,45,75,observed,0.8158,0.8158,0.9776,0.816,blend,"제주 향토음식,한식"
2863913,39,음식점,고토커피바,제주특별자치도 제주시 애월읍 구엄동3길 56,63049,126.3809026350,33.4810246035,"고토커피바는 제주 구엄포구 근처 골목길 안쪽에 조용히 자리한 감성 카페로, 일반 가정집을 리모델링해 독특하고 따뜻한 분위기를 자아낸다. 카페의 가장 인상적인 인테리어는 커피 바 앞쪽에 설치된 통창 스테인드글라스로, 공간 전체에 은은한 빛과 감각적인 분위기를 더해준다. 원래 거실이었던 공간은 커피 바로, 나머지 두 개의 방은 깔끔하고 아늑하게 꾸며져 있어 각기 다른 분위기에서 커피를 즐길 수 있다. 전체적으로 감각적이면서도 따뜻한 인테리어 덕분에 어느 방향에서든 사진을 찍기 좋은 포토 스팟이 많다. 대표 메뉴는 필터커피와 부드럽고 진한 풍미의 테린느이며 이 외에도 아인슈페너, 크림소다 등 다양한 커피와 음료 메뉴가 준비되어 있어 취향에 따라 선택할 수 있다.",https://www.instagram.com/goto_coffeebar,070-4416-4250,10:00~18:00 (마지막 주문 17:50),필터커피,테린느 / 라즈베리 테린느 / 크림소다 등,가능,연중무휴 / ※ 변동될 수 있으므로 전화문의 요망,있음,Unknown,화장실: 있음,50,110,FD,음식,FD05,카페/ 찻집,FD050100,카페,30,80,90,10,10,0,60,45,75,blend,0.8218,0.8125,0.3297,0.8263,blend,
1868009,39,음식점,골막식당,제주특별자치도 제주시 천수로 12,63215,126.538434024914,33.5024185092047,"제주 동부 경찰서 인근에 위치한 제주식 고기 국수 전문 한식당이다. 돼지 사골과 멸치를 함께 우려낸 혼합 육수를 바탕으로,일반 소면보다 두툼한 면을 사용하는 것이 특징이다. 대표 메뉴인 고기 국수는 진한 국물 위에 삶은 돼지고기 수육을 고명으로 올려 내며, 취향에 따라 고춧가루를 첨가해 얼큰한 맛으로 조절하여 즐길 수 있다. 이 외에도 양념장에 버무린 비빔국수와 별도로 주문 가능한 돼지 수육이 주요 인기 메뉴로 구성되어 있다. 이른 아침부터 영업을 시작하여 아침 식사가 가능하다.",Unknown,064-753-6949,06:30~18:00 (마지막 주문 17:30),고기국수,수육 / 비빔국수 등,가능,연중무휴,Unknown,가능,Unknown,50,110,FD,음식,FD01,한식,FD010100,관광식당,0,100,20,20,10,0,30,15,45,observed,0.8067,0.8036,0.7534,0.816,blend,"제주 향토음식,한식,면 요리"
2857289,39,음식점,골목식당,제주특별자치도 제주시 중앙로 63-9 (이도일동),63192,126.5250282923,33.5118512570,"골목식당은 제주 동문재래시장 중앙로 쪽 끝, 동문 골목시장 안에 자리 잡은 숨은 맛집으로, 제주산 꿩고기를 사용한 메밀 칼국수로 유명하다. 일반적인 칼국수집과 달리, 이곳은 꿩고기와 꿩 뼈를 우려낸 깊고 진한 육수에, 손반죽으로 직접 만든 메밀국수를 넣어 독특하면서도 깊은 풍미를 자랑한다. 골목식당은 무려 50년 넘게 같은 자리에서 장사를 이어온 전통 있는 식당이다. 메밀국수는 밀가루 국수에 비해 잘 끊어지고, 처음엔 다소 밋밋하게 느껴질 수 있으나, 국물과 어우러질수록 씹는 맛과 고소한 풍미가 살아나며 은근한 중독성을 자랑한다. 자극적인 맛보다는 자연스럽고 깊은 맛을 선호하는 사람들에게 특히 사랑받고 있다.",Unknown,064-757-4890,10:30~20:00,꿩메밀칼국수,꿩구이 / 꿩샤브 / 꿩탕 등,가능,연중무휴,있음,Unknown,화장실: 있음,50,110,FD,음식,FD01,한식,FD010100,관광식당,0,100,20,40,10,20,60,45,75,category,0.816,,0.0,0.816,category,"한식,면 요리"
2852311,39,음식점,골목카페옥수,제주특별자치도 제주시 소길1길 19,63037,126.3799286479,33.4397708216,"골목카페옥수는 소길리종합복지회관 근처 골목 안쪽에 있다. 할머니 옛집을 개조하여 카페를 운영하고 있으며 작은 마당에는 귤나무와 꽃들이 있고, 검은 개 모모가 반긴다. 오래된 카펫, 자개장 문을 뜯어 만든 테이블, 할머니 빗자루, 모티브 가방 등 빈티지한 소품이 오래된 집과 조화를 이룬다. 당일 만든 에그타르트가 유명하며 시그니처인 할매라떼는 미숫가루와 에스프레소를 섞은 진한 음료이다. 주변 여행지로 상가리야자숲, 고내봉이 있다. / ※ 반려동물 동반 불가",Unknown,010-5520-6516,11:00~18:00 (라스트오더 17:30),할매라떼,옥수페너 / 소길에이드 / 아메리카노 / 제주말차라떼 / 에그타르트 등,가능 (소길리종합복지회관) / 요금 (무료),매주 금요일,Unknown,Unknown,Unknown,50,110,FD,음식,FD05,카페/ 찻집,FD050100,카페,70,80,80,30,20,0,60,45,75,observed,0.9203,0.975,0.6321,0.8263,blend,
2759096,39,음식점,곰막식당/곰막,제주특별자치도 제주시 구좌읍 구좌해안로 64,63347,126.7205186105,33.5568605164,"전복죽 전문점인 곰막식당의 깨가 듬뿍 들어간 전복죽은 첫술부터 진한 고소함을 느낄 수 있다. 깊은 바다향이 나는 성게 국수와 회국수 역시 이 집의 대표 메뉴이며 비린내 없이 담백하다. 이곳은 생면으로 국수를 만들어 쫄면같이 쫄깃쫄깃한 식감이 입맛을 더 돋운다. 활어회도 인기 메뉴로 매일 지하 80m에서 염지하수를 끌어올려 사용하기 때문에 더욱더 싱싱한 회를 먹을 수 있다. 인기 많은 맛집답게 기본 반찬은 제공하지만, 이후에는 주류, 음료, 추가 반찬, 물, 물티슈, 국물, 앞치마 등을 셀프로 가져와야 한다.",Unknown,064-727-5111,09:30~21:00 (라스트오더 20:00),성게국수,회국수 / 고등어회 / 고등어구이 / 활우럭탕 / 활전복죽 등,가능 / 요금 (무료),"매월 둘째주, 넷째주 목요일",있음 (남녀 구분),가능,화장실: 있음 (남녀 구분),50,110,FD,음식,FD01,한식,FD010100,관광식당,0,100,40,0,10,0,60,45,75,observed,0.8261,0.8269,0.9257,0.816,blend,"제주 향토음식,해산물 요리,회·물회·초밥,한식,면 요리"
